"","listing_id","minimum_nights.x","maximum_nights","listing_start_date","listing_end_date","min_price","max_price","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights.y","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"121",656235,5,90,"2020-08-24","2020-11-18","$125.00","$140.00","Private, self contained apartment.",3304934,"John",NA,"Monash",-37.89516,145.08124,"Entire home/apt",129,5,31,"2019-10-08",0.33,1,87
"122",657209,4,365,"2020-09-01","2021-08-20","$85.00","$86.00","** Cute Studio on Chapel St**best location+netflix",721348,"Living Like Locals",NA,"Port Phillip",-37.86177,144.992,"Entire home/apt",85,3,104,"2020-03-22",1.12,1,354
"123",662482,2,365,"2020-08-20","2021-08-19","$700.00","$800.00","Large Victorian Style Building 2",569413,"Dina",NA,"Port Phillip",-37.83575,144.96477,"Private room",729,2,28,"2020-01-28",0.29,24,365
"124",662489,4,365,"2020-08-20","2020-11-18","$100.00","$80.00","Triple Guest Room Ensuited",569413,"Dina",NA,"Port Phillip",-37.83611,144.9645,"Hotel room",80,1,20,"2020-03-08",0.23,24,89
"125",668738,7,30,"2020-08-20","2021-08-19","$120.00","$120.00","Stylish Modern Apt_St Kilda Beach",3384635,"Susan",NA,"Port Phillip",-37.85946,144.97905,"Entire home/apt",120,7,11,"2015-09-09",0.12,1,364
"126",671981,4,1125,"2020-08-21","2021-08-20","$100.00","$100.00","Sofabed in Yarraville - nice sub",3395313,"Tyler",NA,"Maribyrnong",-37.81555,144.88717,"Shared room",100,1,0,"",NA,1,365
"127",691140,4,70,"2020-08-22","2021-08-20","$68.00","$68.00","B&B Guest House with Pool Room 2",2616259,"Peter",NA,"Glen Eira",-37.89239,145.07495,"Private room",68,2,26,"2020-03-14",0.33,4,364
"128",691144,4,60,"2020-08-21","2021-08-20","$68.00","$68.00","B&B Guest House with Pool Room 3",2616259,"Peter",NA,"Glen Eira",-37.89276,145.07586,"Private room",68,2,20,"2019-12-18",0.21,4,365
"129",692656,4,60,"2020-08-22","2021-02-16","$62.00","$62.00","B&B Guest House with Pool Room 4",2616259,"Peter",NA,"Glen Eira",-37.89133,145.07689,"Private room",62,2,31,"2019-06-26",0.38,4,179
"130",712261,4,90,"2021-06-25","2021-08-20","$89.00","$90.00","Charming 1930s Flat East St Kilda",738640,"Chelle",NA,"Port Phillip",-37.86827,144.99647,"Entire home/apt",75,4,21,"2019-02-27",0.22,1,57
"131",718553,1,1125,"2020-12-20","2021-08-20","$50.00","$59.00","BEAUTIFUL AREA, SO CLOSE TO CBD!!",3681786,"Abbie",NA,"Moonee Valley",-37.77023,144.92506,"Entire home/apt",50,1,14,"2016-05-13",0.15,1,244
"132",754134,4,1125,"2020-08-20","2021-02-16","$150.00","$210.00","‘COOL’ Apartment Awesome Location Melbourne CBD",3570625,"Kim",NA,"Melbourne",-37.8167,144.96608,"Entire home/apt",167,4,85,"2020-01-30",0.92,2,181
"133",768096,20,120,"2020-09-01","2021-02-16","$135.00","$135.00","Immaculate  and Spacious Apartment",3506639,"David",NA,"Melbourne",-37.83398,144.98372,"Entire home/apt",135,20,86,"2019-12-14",0.91,2,169
"134",771720,14,1125,"2020-08-21","2021-08-20","$31.00","$49.00","Spacious rm for you or couple 2/45",2027601,"Bill",NA,"Glen Eira",-37.88538,145.06169,"Private room",31,14,29,"2020-04-19",0.32,10,365
"135",780196,2,1125,"2020-11-26","2021-08-20","$45.00","$45.00","Snug Seaside Cottage Vic. Aust.",117431,"Lorraine",NA,"Hobsons Bay",-37.87135,144.81258,"Private room",45,2,116,"2020-03-28",2.3,2,268
"136",780441,21,1125,"2020-10-01","2021-05-17","$83.00","$85.00","Prized Parkside Modern City Studio::Suit Long Stay",3377890,"Bernadette",NA,"Melbourne",-37.80537,144.96948,"Entire home/apt",83,21,63,"2020-04-30",0.68,2,229
"137",785116,4,1125,"2020-08-21","2021-08-20","$150.00","$150.00","Beach Shack..minutes to the beach..",3579354,"Kelly",NA,"Kingston",-38.02886,145.10602,"Private room",150,1,0,"",NA,1,365
"138",788420,7,1125,"2020-08-20","2020-11-18","$108.00","$85.00","Room 101S in the heart of Melbourne",569413,"Dina",NA,"Melbourne",-37.82542,144.96134,"Private room",86,7,10,"2020-06-09",0.15,24,91
"139",806245,4,1125,"2020-08-21","2021-08-20","$145.00","$145.00","Huge bright townhouse with terrace",2792025,"Jo",NA,"Maribyrnong",-37.8027,144.89799,"Entire home/apt",145,2,249,"2020-07-27",2.65,1,254
"140",817054,14,200,"2020-08-20","2021-08-19","$110.00","$149.00","SouthYarra Designers Delight (2br)",3721646,"Jen & Alex",NA,"Stonnington",-37.83649,144.99393,"Entire home/apt",115,14,34,"2017-10-28",0.36,41,365
"141",817310,4,28,"2020-08-22","2020-11-18","$67.00","$67.00","Large Lovely Townhouse with Private Bathroom",4307780,"Marta",NA,"Port Phillip",-37.87617,144.98561,"Private room",67,3,17,"2020-03-06",0.18,1,89
"142",827095,4,1125,"2020-08-20","2021-08-19","$109.00","$109.00","Apartment - Heart of Melbourne",4338127,"Richard",NA,"Melbourne",-37.82655,144.96684,"Entire home/apt",109,2,290,"2020-06-10",3.12,1,365
"143",828906,21,1125,"2020-08-21","2021-08-20","$60.00","$60.00","Family Friendly Share Home",4344982,"Dimitrios & Eva",NA,"Stonnington",-37.88161,145.08082,"Private room",60,21,0,"",NA,2,365
"144",835730,4,1125,"2020-11-16","2021-05-17","$119.00","$121.00","Lovely pad in funky Brunswick",971810,"Sarah & Mike",NA,"Moreland",-37.75707,144.97,"Entire home/apt",119,4,198,"2020-07-19",2.13,1,152
"145",847063,4,40,"2020-08-28","2021-02-16","$300.00","$550.00","Cosy 2 bedroom home!",2591026,"Melissa And Fabrizio",NA,"Darebin",-37.77813,145.02092,"Entire home/apt",371,3,10,"2017-07-10",0.11,3,173
"146",848793,7,60,"2020-10-02","2021-08-20","$57.00","$67.00","Farm Stay - Selby- Dandenong Ranges- Cabin 1",3160757,"Yvette",NA,"Yarra Ranges",-37.91239,145.38419,"Entire home/apt",64,7,11,"2020-07-12",0.22,2,294
"147",849118,4,1125,"2020-08-20","2021-08-19","$339.00","$427.00","3 bedroom Apartment MT101",569413,"Dina",NA,"Melbourne",-37.82461,144.96122,"Entire home/apt",361,1,29,"2019-12-26",0.31,24,364
"148",853643,10,1125,"2020-08-20","2020-11-18","$250.00","$250.00","The Gardener's Cottage",4257468,"Carolyn",NA,"Yarra",-37.82742,145.0054,"Entire home/apt",250,10,52,"2020-01-02",0.67,1,91
"149",856573,4,1125,"2020-09-01","2020-11-18","$185.00","$240.00","Position Perfect - The Dome",913736,"Danielle & Ruth",NA,"Moreland",-37.76599,144.96996,"Entire home/apt",181,3,18,"2019-08-18",0.21,1,79
"150",865195,4,365,"2020-08-21","2021-08-20","$76.00","$76.00","Self contained Garden View Studio",606393,"Barbara",NA,"Kingston",-37.99031,145.07744,"Entire home/apt",76,3,73,"2020-04-17",0.79,2,335
"151",867464,4,60,"2020-08-23","2021-08-20","$90.00","$90.00","Seddon (Milkbar)Apartment Melbourne",4542615,"Darren & Bruce",NA,"Maribyrnong",-37.80793,144.89823,"Entire home/apt",90,2,254,"2020-08-06",2.81,2,359
"152",870859,4,1125,"2020-08-22","2021-08-20","$55.00","$55.00","Lovely Room",4590285,"Yvonne",NA,"Whitehorse",-37.84767,145.15171,"Private room",55,1,1,"2018-03-25",0.03,3,364
"153",870879,4,1125,"2020-08-21","2021-08-20","$64.00","$64.00","LOVELY ROOM",4590285,"Yvonne",NA,"Whitehorse",-37.84848,145.15334,"Private room",64,1,1,"2019-03-17",0.06,3,365
"154",872081,4,60,"2020-08-23","2020-11-19","$399.00","$470.00","B&B in a Rain Forest by Olinda Village 4 rooms",4600409,"Michael",NA,"Yarra Ranges",-37.85548,145.36553,"Private room",419,1,187,"2020-02-15",2.05,4,87
"155",875444,4,1124,"2020-08-20","2021-01-17","$100.00","$99.00","*Perfectly Located Functional Apt, Steps Away from Albert Park*",4621990,"Chris",NA,"Port Phillip",-37.83552,144.96886,"Entire home/apt",77,3,165,"2020-07-20",1.8,2,151
"156",881242,10,1125,"2020-12-21","2021-08-20","$140.00","$240.00","Beautiful home - Melbourne",2262538,"Emma",NA,"Darebin",-37.77543,145.02261,"Entire home/apt",140,10,14,"2020-01-07",0.17,1,243
"157",882704,4,1125,"2020-09-01","2021-08-20","$64.00","$70.00","Spacious double room. 15 min to CBD.",4625432,"Ophelia",NA,"Manningham",-37.77401,145.11021,"Private room",66,1,29,"2020-02-29",0.37,2,354
"158",887320,4,365,"2020-08-21","2021-08-20","$41.00","$84.00","Queen bed 10 Mins from Melb Airport",210716,"Theresa",NA,"Brimbank",-37.7199,144.85913,"Private room",41,1,41,"2020-06-28",0.48,2,365
"159",887782,4,1125,"2020-08-21","2021-08-20","$65.00","$65.00","Lovely room",4590285,"Yvonne",NA,"Whitehorse",-37.84842,145.1534,"Private room",65,1,2,"2017-04-07",0.04,3,365
"160",890726,4,1125,"2020-08-31","2021-08-19","$105.00","$85.00","St Kilda Beach Acland St Studio",2423998,"Kristina",NA,"Port Phillip",-37.86293,144.97299,"Entire home/apt",81,3,215,"2020-07-22",2.35,1,344
"161",892787,5,720,"2020-12-01","2021-08-19","$100.00","$100.00","(4) 1bd apt, 3 min walk from MCG",1612516,"Haydn",NA,"Melbourne",-37.8141,144.98554,"Entire home/apt",100,5,51,"2020-03-26",0.58,5,262
"162",895688,4,1125,"2020-08-21","2021-08-20","$84.00","$94.00","Comfortable home in quiet suburb",3418238,"Carol",NA,"Moonee Valley",-37.74165,144.89594,"Private room",87,1,25,"2019-03-23",0.28,1,365
"163",900838,803,1000,"2020-08-20","2020-12-31","$195.00","$195.00","New York style Loft in Melbourne",4812182,"Jo",NA,"Yarra",-37.8232,144.99251,"Entire home/apt",195,803,142,"2017-07-30",1.57,1,127
"164",905969,3,1125,"2020-10-15","2021-08-19","$128.00","$270.00","Explore Fitzroy from Delightful, Light House",4848120,"Katrina",NA,"Yarra",-37.80358,144.98161,"Entire home/apt",128,2,86,"2020-03-12",1.06,4,294
"165",911079,4,7,"2020-08-24","2020-11-18","$85.00","$85.00","Leigh's Place",4910818,"Leigh",NA,"Stonnington",-37.84943,145.00026,"Private room",85,1,18,"2019-11-14",0.23,1,87
"166",911167,4,14,"2020-08-21","2020-11-19","$45.00","$45.00","Relaxing room on the Eastern side",4889343,"Zoltan And Beata",NA,"Knox",-37.93379,145.2414,"Private room",45,1,108,"2020-03-09",1.2,2,91
"167",920179,4,30,"2020-08-21","2021-08-20","$175.00","$225.00","Caretaker's Cottage",4944974,"Mr Brett",NA,"Yarra Ranges",-37.85131,145.36311,"Entire home/apt",196,2,20,"2020-07-03",0.23,7,363
"168",921611,4,365,"2020-08-23","2021-02-18","$189.00","$250.00","Boutique Stylish Penthouse Apartment, Centre CBD Melbourne",3570625,"Kim",NA,"Melbourne",-37.81583,144.96628,"Entire home/apt",206,3,137,"2020-04-27",1.5,2,0
"169",926682,10,1125,"2020-08-20","2020-11-18","$98.00","$98.00","CBD Studio + Heated Rooftop Pool (I)",4986236,"John",NA,"Melbourne",-37.80903,144.96444,"Entire home/apt",98,10,180,"2020-03-21",2.19,3,91
"170",930037,4,21,"2020-08-20","2021-08-19","$145.00","$145.00","Villetta (Luxury Apartment) in heart of Carlton",5009174,"Andrea",NA,"Melbourne",-37.79585,144.96769,"Entire home/apt",145,3,233,"2020-03-09",2.58,1,364
"171",933044,2,1125,"2021-04-01","2021-08-19","$180.00","$200.00","Spacious, Bright Apartment in CBD",5029873,"Jennifer",NA,"Melbourne",-37.81455,144.96267,"Entire home/apt",186,2,152,"2020-01-24",1.84,2,141
"172",938088,5,720,"2020-08-20","2021-08-19","$100.00","$100.00","(3) Stylish, East Melb 1bed apt",1612516,"Haydn",NA,"Melbourne",-37.8136,144.98673,"Entire home/apt",100,5,29,"2018-08-03",0.33,5,365
"173",941483,4,1125,"2020-08-21","2021-08-20","$160.00","$270.00","Healesville Haven 2 brm 2 bathroom",5090386,"Janine",NA,"Yarra Ranges",-37.65658,145.52769,"Entire home/apt",211,1,104,"2020-07-11",1.43,1,362
"174",944235,4,1125,"2020-08-20","2021-08-19","$125.00","$127.00","Bright Gertrude St Studio Apartment",1000796,"William",NA,"Yarra",-37.8042,144.9768,"Entire home/apt",125,2,280,"2020-03-15",3.08,3,361
"175",948081,4,30,"2020-08-23","2021-08-21","$75.00","$75.00","A cocoon in the heart of St Kilda",5140385,"Lisa",NA,"Port Phillip",-37.86402,144.98447,"Private room",75,2,63,"2020-06-14",0.7,2,364
"176",952100,5,1125,"2020-08-22","2021-02-16","$100.00","$99.00","Fantastic Apt - Fabulous Northcote!",335130912,"Ruth",NA,"Darebin",-37.76733,144.99976,"Entire home/apt",62,2,140,"2020-07-06",1.57,41,179
"177",954106,7,1125,"2020-10-06","2021-08-20","$75.00","$89.00","Carr's Cottage Ringwood North",5181787,"Judy",NA,"Maroondah",-37.79804,145.22272,"Entire home/apt",75,7,162,"2020-08-16",1.92,1,305
"178",958631,4,30,"2020-08-21","2021-08-20","$75.00","$85.00","Riverside Hideaway - Private bathroom + WiFi",5216487,"Nic",NA,"Yarra",-37.78453,145.01694,"Private room",78,2,69,"2020-03-04",0.97,3,365
"179",960498,NA,NA,"2020-08-20","2020-11-18","$220.00","$320.00","Close to City,MCG,Rod Laver Arena, Parks,Gardens",5229572,"Roy",NA,"Melbourne",-37.8171,144.97784,"Entire home/apt",249,2,23,"2020-01-27",0.26,3,0
"180",964548,14,365,"2020-08-21","2021-08-20","$110.00","$179.00","Melb PenthouseApart.(2BR+WIFI+CARP)",3721646,"Jen & Alex",NA,"Port Phillip",-37.83618,144.9738,"Entire home/apt",115,14,81,"2018-03-04",0.89,41,365
"181",964561,4,1125,"2020-08-21","2021-08-20","$80.00","$80.00","Faye and David B & B Berwick Victoria.",412402,"Faye & David",NA,"Casey",-38.02725,145.34488,"Private room",80,1,2,"2019-03-03",0.03,1,365
"182",965135,4,30,"2020-08-21","2021-08-20","$140.00","$140.00","OCEAN VIEWS, LUXURY & LOCATION!!",4970975,"Fiona",NA,"Port Phillip",-37.83977,144.93164,"Private room",140,1,5,"2016-09-10",0.07,1,365
"183",966901,2,30,"2020-09-17","2020-11-18","$155.00","$165.00","**New refurb** Charismatic Cottage",932976,"Jayne",NA,"Boroondara",-37.80672,145.03593,"Entire home/apt",158,2,73,"2020-06-21",0.81,2,63
"184",971698,3,120,"2021-03-11","2021-08-19","$145.00","$157.00","Garden Oasis on Gertrude Street",1000796,"William",NA,"Yarra",-37.80618,144.97631,"Entire home/apt",145,1,30,"2020-03-06",0.33,3,162
"185",980716,4,7,"2020-08-23","2021-08-21","$55.00","$55.00","Small Home in a bush setting",5370551,"Lyn",NA,"Nillumbik",-37.67788,145.16531,"Private room",55,1,55,"2020-02-13",0.61,1,359
"186",982452,4,6,"2020-08-20","2021-08-19","$1,025.00","$1,025.00","GRAND PRIX PERFECT",5382488,"Will",NA,"Port Phillip",-37.85376,144.96211,"Entire home/apt",1025,4,0,"",NA,1,365
"187",982577,7,1125,"2020-08-20","2021-08-19","$70.00","$85.00","Stylish Studio Apartment in Toorak",3705064,"Ardhene",NA,"Stonnington",-37.84299,145.00974,"Entire home/apt",70,7,44,"2019-11-29",0.52,1,364
"188",984021,5,720,"2020-08-20","2021-08-19","$100.00","$100.00","(2) Stylish, East Melb 1bed apt",1612516,"Haydn",NA,"Melbourne",-37.8136,144.98676,"Entire home/apt",100,5,29,"2020-07-17",0.36,5,365
"189",985656,3,1125,"2021-02-01","2021-08-20","$48.00","$60.00","Amazing Malvern",1038237,"Ian",NA,"Glen Eira",-37.86894,145.02799,"Private room",51,3,18,"2020-03-08",0.23,2,201
"190",986403,4,1125,"2020-08-20","2021-05-17","$95.00","$95.00","beach boulevard city skyline",3004635,"Dorothy",NA,"Port Phillip",-37.85683,144.96707,"Private room",95,2,127,"2020-03-23",1.43,1,268
"191",990795,4,330,"2020-08-20","2021-08-19","$110.00","$110.00","19th Century Terrace with Ensuites",5441565,"IanJ",NA,"Melbourne",-37.80148,144.96877,"Private room",110,3,22,"2020-02-24",0.26,1,365
"192",993103,4,7,"2020-08-22","2021-08-20","$68.00","$68.00","Edwardian B&B ensuite,5star! Zone 1",1706376,"Suzanne",NA,"Glen Eira",-37.88865,145.06716,"Private room",68,2,29,"2020-02-02",0.36,1,364
"193",995402,2,365,"2020-10-31","2021-08-19","$160.00","$160.00","A whole Apt in heart of St Kilda",5140385,"Lisa",NA,"Port Phillip",-37.86402,144.98447,"Entire home/apt",160,2,60,"2020-07-02",0.71,2,293
"194",997517,4,30,"2020-08-21","2021-08-20","$1,600.00","$1,600.00","Kanturk Country Retreat hideaway",5247469,"Sally (And Gary)",NA,"Frankston",-38.18977,145.2091,"Private room",1600,2,18,"2019-04-21",0.22,4,363
"195",999115,28,1125,"2020-08-20","2020-08-29","$120.00","$150.00","Melbourne Funky Flinders Lane ❤️of the CBD",5491747,"Karen",NA,"Melbourne",-37.81621,144.96349,"Entire home/apt",129,28,140,"2020-01-29",1.55,1,10
"196",999305,2,1125,"2020-09-22","2021-08-20","$42.00","$42.00","Stroll to Monash Uni, Clayton. Melb",5492859,"Henry",NA,"Monash",-37.91952,145.13111,"Private room",42,2,5,"2018-09-17",0.06,6,333
"197",1002094,4,1125,"2020-10-01","2021-08-19","$170.00","$180.00","Heart of the CBD",1764883,"Jacqui And David",NA,"Melbourne",-37.81059,144.97182,"Entire home/apt",173,4,108,"2020-03-15",1.23,1,323
"198",1009526,4,30,"2020-08-29","2021-08-21","$80.00","$80.00","Central South Yarra Comfy Apartment",5553732,"Peter And Pam",NA,"Stonnington",-37.8396,145.00007,"Private room",80,2,42,"2017-10-22",0.51,1,358
"199",1009764,14,1125,"2020-08-20","2020-11-18","$120.00","$120.00","Melbourne City 1 Bedroom Apartment",5555223,"Teresa",NA,"Melbourne",-37.82137,144.95354,"Entire home/apt",120,14,0,"",NA,11,88
"200",1012462,14,999,"2020-09-14","2021-01-01","$218.00","$330.00","Colourful Art Deco Apartment with Street Views",5570306,"Kirstin",NA,"Melbourne",-37.81874,144.96219,"Entire home/apt",225,14,9,"2020-02-02",0.1,3,0
"201",1019243,4,30,"2020-08-21","2021-08-20","$75.00","$75.00","Bedroom with Ensuite at Ivanhoe",1635845,"Susanne",NA,"Banyule",-37.7799,145.04243,"Private room",75,1,42,"2019-11-07",0.56,1,365
"202",1019387,3,365,"2021-02-01","2021-08-20","$110.00","$110.00","2 BR  SELF CONT. MODERN APARTMENT",5309946,"Jill & Graeme",NA,"Boroondara",-37.85632,145.07137,"Entire home/apt",110,3,67,"2020-02-05",0.79,2,201
"203",1040236,4,365,"2020-08-30","2021-08-20","$110.00","$110.00","TRENDY MODERN 2 BR APARTMENT",5309946,"Jill & Graeme",NA,"Boroondara",-37.85632,145.07137,"Entire home/apt",110,3,27,"2019-12-30",0.31,2,210
"204",1054730,7,1125,"2020-08-22","2021-08-20","$65.00","$65.00","Summer Brighton Cottage 20min stroll to beach",5808523,"Sally",NA,"Bayside",-37.91824,144.99881,"Private room",65,7,10,"2020-02-28",0.14,1,364
"205",1057401,7,1125,"2020-08-28","2021-08-20","$75.00","$75.00","Modern Bayside Studio Apartment",5824112,"Fiona",NA,"Kingston",-37.99592,145.0959,"Entire home/apt",75,7,48,"2020-07-18",0.56,1,358
"206",1061196,4,80,"2020-08-20","2021-02-16","$250.00","$250.00","Beautiful Fitzroy Getaway",1701103,"Joanne",NA,"Yarra",-37.7991,144.98199,"Entire home/apt",250,2,65,"2020-04-04",0.74,2,180
"207",1061439,4,1125,"2020-08-21","2021-08-20","$72.00","$72.00","Queen room w/private shower 10minsCBD tram@door",5843865,"Dianne",NA,"Melbourne",-37.79905,144.94536,"Private room",72,4,65,"2020-03-03",0.73,2,365
"208",1064503,14,1125,"2020-08-21","2021-08-20","$24.00","$45.00","Room with priva L shaped courtayrd",2027601,"Bill",NA,"Stonnington",-37.88427,145.06139,"Private room",25,14,28,"2020-02-11",0.32,10,365
"209",1067281,28,1125,"2020-10-11","2021-05-17","$299.00","$339.00","Highett House Beaubay Pet & Child",5869866,"Claire  - Beau Bay Houses Owner/Ope",NA,"Kingston",-37.95697,145.0561,"Entire home/apt",279,10,3,"2019-10-02",0.07,4,219
"210",1077126,4,1125,"2020-09-01","2021-08-21","$35.00","$35.00","Private room in Melbourne Northeast",5927414,"Armita",NA,"Banyule",-37.70789,145.10227,"Private room",35,1,45,"2020-03-08",0.68,1,355
"211",1077193,14,999,"2020-09-14","2021-01-01","$198.00","$224.00","Honey Apt 2 – 2BR, 3 REAL BEDS – City Centre",5570306,"Kirstin",NA,"Melbourne",-37.8187,144.96296,"Entire home/apt",205,14,17,"2019-06-10",0.21,3,103
"212",1080758,25,90,"2020-08-21","2021-08-20","$180.00","$180.00","Extraordinary 2B /2B- Awesome Location",5944678,"Marc",NA,"Port Phillip",-37.86725,144.9776,"Entire home/apt",180,25,32,"2017-07-28",0.37,1,363
"213",1084381,4,1125,"2020-08-20","2021-08-19","$60.00","$60.00","Private room in South Yarra",5962564,"Heather",NA,"Stonnington",-37.84082,144.99633,"Private room",60,1,0,"",NA,1,365
"214",1088321,3,700,"2020-11-01","2021-08-20","$89.00","$89.00","1 or 2 Bedrooms with Bathrooms, Kitchen, free WiFi",1214242,"Mal",NA,"Moreland",-37.71037,144.95232,"Entire home/apt",99,3,4,"2017-03-19",0.05,8,293
"215",1091282,4,14,"2020-08-20","2020-11-18","$250.00","$250.00","Melbourne City Warehouse Loft",2586919,"Jacquie",NA,"Melbourne",-37.81905,144.96012,"Entire home/apt",250,2,105,"2018-08-12",1.19,1,84
"216",1093015,4,30,"2020-08-24","2021-08-19","$80.00","$80.00","Bright apartment in vibrant Fitzroy",457638,"Kate And Has",NA,"Yarra",-37.80579,144.97822,"Entire home/apt",80,1,472,"2020-05-22",5.36,1,326
"217",1098759,4,1125,"2020-08-31","2021-08-20","$90.00","$91.00","Glenmore Homestyle Accommodation",1771763,"Katie",NA,"Whitehorse",-37.83978,145.1774,"Entire home/apt",90,2,115,"2020-03-17",1.32,1,264
"218",1107707,14,1125,"2020-08-22","2020-11-18","$299.00","$349.00","Beaumaris House private pool & Pet friendly",5869866,"Claire  - Beau Bay Houses Owner/Ope",NA,"Bayside",-37.97205,145.04811,"Entire home/apt",306,14,6,"2020-01-10",0.11,4,53
"219",1117938,7,1125,"2020-08-20","2021-08-19","$100.00","$100.00","Elegant Apartment in Quiet Street",3751541,"Alice",NA,"Melbourne",-37.8139,144.988,"Entire home/apt",100,7,10,"2019-12-30",0.15,1,365
"220",1119307,4,60,"2020-08-22","2020-11-19","$299.00","$350.00","B&B in a Rain Forest by Olinda Village 3 rooms",4600409,"Michael",NA,"Yarra Ranges",-37.85338,145.36355,"Private room",314,1,73,"2020-06-03",0.82,4,88
